WELL,DEPT,SSTVD,Z,NEU,GGKP
43,2623.4136,2107.69907407681,-2107.69907407681,0.2019,2.44
43,2623.566,2107.81415617872,-2107.81415617872,0.2117,2.42
43,2623.7184,2107.92923828063,-2107.92923828063,0.22,2.43
43,2623.8708,2108.04432038254,-2108.04432038254,0.2217,2.42
43,2624.0232,2108.15940248445,-2108.15940248445,0.214,2.4
43,2624.1756,2108.27448458636,-2108.27448458636,0.1959,2.39
43,2624.328,2108.38956668827,-2108.38956668827,0.1984,2.37
43,2624.4804,2108.50464879018,-2108.50464879018,0.1906,2.34
43,2624.6328,2108.61973089209,-2108.61973089209,0.1861,2.33
43,2624.7852,2108.734812994,-2108.734812994,0.186,2.29
43,2624.9376,2108.84989509591,-2108.84989509591,0.1864,2.28
43,2625.09,2108.96497719782,-2108.96497719782,0.1903,2.34
43,2625.2424,2109.08005929973,-2109.08005929973,0.1934,2.4
43,2625.3948,2109.19514140164,-2109.19514140164,0.2171,2.38
43,2625.5472,2109.31008324731,-2109.31008324731,0.2143,2.36
43,2625.6996,2109.42498862288,-2109.42498862288,0.1963,2.35
43,2625.852,2109.53989399845,-2109.53989399845,0.1923,2.37
43,2626.0044,2109.65479937402,-2109.65479937402,0.1852,2.36
43,2626.1568,2109.76970474959,-2109.76970474959,0.1823,2.35
43,2626.3092,2109.88461012516,-2109.88461012516,0.1896,2.35
43,2626.4616,2109.99951550073,-2109.99951550073,0.1984,2.36
43,2626.614,2110.1144208763,-2110.1144208763,0.1917,2.37
43,2626.7664,2110.22932625187,-2110.22932625187,0.2037,2.4
43,2626.9188,2110.34423162744,-2110.34423162744,0.198,2.35
43,2627.0712,2110.45913700301,-2110.45913700301,0.182,2.31
43,2627.2236,2110.57404237858,-2110.57404237858,0.1869,2.31
43,2627.376,2110.68894775415,-2110.68894775415,0.194,2.31
43,2627.5284,2110.80385312972,-2110.80385312972,0.201,2.32
43,2627.6808,2110.91875850529,-2110.91875850529,0.21,2.31
43,2627.8332,2111.03366388086,-2111.03366388086,0.205,2.32
43,2627.9856,2111.1485104579,-2111.1485104579,0.204,2.29
43,2628.138,2111.26323874064,-2111.26323874064,0.1999,2.29
43,2628.2904,2111.37796702338,-2111.37796702338,0.204,2.3
43,2628.4428,2111.49269530612,-2111.49269530612,0.1998,2.3
43,2628.5952,2111.60742358886,-2111.60742358886,0.205,2.31
43,2628.7476,2111.7221518716,-2111.7221518716,0.2098,2.31
43,2628.9,2111.83688015434,-2111.83688015434,0.1919,2.32
43,2629.0524,2111.95160843709,-2111.95160843709,0.1656,2.35
43,2629.2048,2112.06633671983,-2112.06633671983,0.1437,2.44
43,2629.3572,2112.18106500257,-2112.18106500257,0.1256,2.51
43,2629.5096,2112.29579328531,-2112.29579328531,0.1164,2.47
43,2629.662,2112.41052156805,-2112.41052156805,0.1378,2.36
43,2629.8144,2112.52524985079,-2112.52524985079,0.1748,2.32
43,2629.9668,2112.63997813353,-2112.63997813353,0.189,2.32
43,2630.1192,2112.75470641628,-2112.75470641628,0.1899,2.3
43,2630.2716,2112.86943469902,-2112.86943469902,0.1947,2.29
43,2630.424,2112.98416298176,-2112.98416298176,0.186,2.28
43,2630.5764,2113.09873680319,-2113.09873680319,0.1746,2.32
43,2630.7288,2113.21328762718,-2113.21328762718,0.1758,2.31
43,2630.8812,2113.32783845117,-2113.32783845117,0.1877,2.31
43,2631.0336,2113.44238927516,-2113.44238927516,0.2003,2.29
43,2631.186,2113.55694009915,-2113.55694009915,0.199,2.29
43,2631.3384,2113.67149092314,-2113.67149092314,0.1903,2.31
43,2631.4908,2113.78604174712,-2113.78604174712,0.1883,2.31
43,2631.6432,2113.90059257111,-2113.90059257111,0.1765,2.33
43,2631.7956,2114.0151433951,-2114.0151433951,0.166,2.35
43,2631.948,2114.12969421909,-2114.12969421909,0.1712,2.36
43,2632.1004,2114.24424504308,-2114.24424504308,0.1663,2.34
43,2632.2528,2114.35879586707,-2114.35879586707,0.1734,2.33
43,2632.4052,2114.47334669106,-2114.47334669106,0.1823,2.34
43,2632.5576,2114.58789751505,-2114.58789751505,0.1873,2.33
43,2632.71,2114.70244833904,-2114.70244833904,0.1924,2.31
43,2632.8624,2114.81699916303,-2114.81699916303,0.198,2.33
43,2633.0148,2114.93147729383,-2114.93147729383,0.1942,2.34
43,2633.1672,2115.04585029371,-2115.04585029371,0.189,2.34
43,2633.3196,2115.16022329359,-2115.16022329359,0.1891,2.33
43,2633.472,2115.27459629347,-2115.27459629347,0.1867,2.32
43,2633.6244,2115.38896929334,-2115.38896929334,0.1858,2.34
43,2633.7768,2115.50334229322,-2115.50334229322,0.1796,2.34
43,2633.9292,2115.6177152931,-2115.6177152931,0.1771,2.35
43,2634.0816,2115.73208829298,-2115.73208829298,0.1844,2.35
43,2634.234,2115.84646129286,-2115.84646129286,0.1822,2.34
43,2634.3864,2115.96083429274,-2115.96083429274,0.1777,2.33
43,2634.5388,2116.07520729262,-2116.07520729262,0.19,2.34
43,2634.6912,2116.1895802925,-2116.1895802925,0.186,2.32
43,2634.8436,2116.30395329238,-2116.30395329238,0.1756,2.33
43,2634.996,2116.41832629226,-2116.41832629226,0.181,2.34
43,2635.1484,2116.53269929214,-2116.53269929214,0.1856,2.34
43,2635.3008,2116.64707229202,-2116.64707229202,0.1826,2.33
43,2635.4532,2116.7614452919,-2116.7614452919,0.1756,2.32
43,2635.6056,2116.87564951509,-2116.87564951509,0.1834,2.34
43,2635.758,2116.98984432607,-2116.98984432607,0.1883,2.36
43,2635.9104,2117.10403913705,-2117.10403913705,0.1974,2.41
43,2636.0628,2117.21823394803,-2117.21823394803,0.2278,2.41
43,2636.2152,2117.33242875901,-2117.33242875901,0.2464,2.4
43,2636.3676,2117.44662356999,-2117.44662356999,0.2212,2.35
43,2636.52,2117.56081838097,-2117.56081838097,0.1882,2.36
43,2636.6724,2117.67501319195,-2117.67501319195,0.176,2.34
43,2636.8248,2117.78920800293,-2117.78920800293,0.1892,2.33
43,2636.9772,2117.90340281391,-2117.90340281391,0.1933,2.34
43,2637.1296,2118.01759762489,-2118.01759762489,0.1876,2.34
43,2637.282,2118.13179243587,-2118.13179243587,0.1813,2.33
43,2637.4344,2118.24598724685,-2118.24598724685,0.1758,2.32
43,2637.5868,2118.36018205783,-2118.36018205783,0.1733,2.33
43,2637.7392,2118.4743768688,-2118.4743768688,0.177,2.33
43,2637.8916,2118.58857167978,-2118.58857167978,0.1837,2.34
43,2638.044,2118.70273447686,-2118.70273447686,0.182,2.34
43,2638.1964,2118.81686335651,-2118.81686335651,0.1753,2.33
43,2638.3488,2118.93099223615,-2118.93099223615,0.1703,2.34
43,2638.5012,2119.0451211158,-2119.0451211158,0.1711,2.35
43,2638.6536,2119.15924999544,-2119.15924999544,0.1934,2.34
43,2638.806,2119.27337887509,-2119.27337887509,0.2076,2.32
43,2638.9584,2119.38755265272,-2119.38755265272,0.198,2.34
43,2639.1108,2119.50172803222,-2119.50172803222,0.1946,2.32
43,2639.2632,2119.61590341172,-2119.61590341172,0.1816,2.31
43,2639.4156,2119.73007879121,-2119.73007879121,0.1906,2.32
43,2639.568,2119.84425417071,-2119.84425417071,0.1903,2.33
43,2639.7204,2119.95845022134,-2119.95845022134,0.1918,2.33
43,2639.8728,2120.07267199673,-2120.07267199673,0.203,2.33
43,2640.0252,2120.18689377212,-2120.18689377212,0.1973,2.34
43,2640.1776,2120.30111554751,-2120.30111554751,0.188,2.33
43,2640.33,2120.4153373229,-2120.4153373229,0.1761,2.32
43,2640.4824,2120.52955909829,-2120.52955909829,0.1831,2.31
43,2640.6348,2120.64382371798,-2120.64382371798,0.1999,2.31
43,2640.7872,2120.75809178526,-2120.75809178526,0.2248,2.29
43,2640.9396,2120.87235985253,-2120.87235985253,0.1999,2.32
43,2641.092,2120.98662791981,-2120.98662791981,0.2018,2.37
43,2641.2444,2121.10089598709,-2121.10089598709,0.2094,2.39
43,2641.3968,2121.21518278408,-2121.21518278408,0.219,2.39
43,2641.5492,2121.3294970392,-2121.3294970392,0.2025,2.35
43,2641.7016,2121.44381129432,-2121.44381129432,0.1879,2.33
43,2641.854,2121.55812554944,-2121.55812554944,0.1954,2.31
43,2642.0064,2121.67243980456,-2121.67243980456,0.2072,2.31
43,2642.1588,2121.78675405968,-2121.78675405968,0.2117,2.3
43,2642.3112,2121.9011091219,-2121.9011091219,0.2048,2.31
43,2642.4636,2122.01546946077,-2122.01546946077,0.1977,2.32
43,2642.616,2122.12982979964,-2122.12982979964,0.1972,2.33
43,2642.7684,2122.24419013852,-2122.24419013852,0.196,2.34
43,2642.9208,2122.35855047739,-2122.35855047739,0.1897,2.37
43,2643.0732,2122.47292762115,-2122.47292762115,0.192,2.45
43,2643.2256,2122.58733393965,-2122.58733393965,0.1991,2.51
43,2643.378,2122.70174025814,-2122.70174025814,0.2064,2.52
43,2643.5304,2122.81614657664,-2122.81614657664,0.2288,2.48
43,2643.6828,2122.93055289513,-2122.93055289513,0.2433,2.44
43,2643.8352,2123.04495921363,-2123.04495921363,0.225,2.39
43,2643.9876,2123.15940431856,-2123.15940431856,0.2086,2.35
43,2644.14,2123.2738565125,-2123.2738565125,0.2129,2.34
43,2644.2924,2123.38830870645,-2123.38830870645,0.2287,2.35
43,2644.4448,2123.5027609004,-2123.5027609004,0.2194,2.38
43,2644.5972,2123.61721309434,-2123.61721309434,0.215,2.42
43,2644.7496,2123.7316930807,-2123.7316930807,0.2257,2.45
43,2644.902,2123.84623066907,-2123.84623066907,0.2294,2.47
43,2645.0544,2123.96076825744,-2123.96076825744,0.2303,2.46
43,2645.2068,2124.07530584581,-2124.07530584581,0.229,2.41
43,2645.3592,2124.18984343418,-2124.18984343418,0.226,2.39
43,2645.5116,2124.30438102255,-2124.30438102255,0.235,2.41
43,2645.664,2124.41891861092,-2124.41891861092,0.2356,2.47
43,2645.8164,2124.53345619929,-2124.53345619929,0.2249,2.52
43,2645.9688,2124.64799378766,-2124.64799378766,0.2233,2.51
43,2646.1212,2124.76253137603,-2124.76253137603,0.2157,2.49
44,2663.4948,2129.06815155589,-2129.06815155589,,2.49
44,2663.6472,2129.19334003947,-2129.19334003947,,2.44
44,2663.7996,2129.31859409367,-2129.31859409367,,2.42
44,2663.952,2129.44384814787,-2129.44384814787,,2.41
44,2664.1044,2129.56910220207,-2129.56910220207,,2.39
44,2664.2568,2129.69435625627,-2129.69435625627,,2.39
44,2664.4092,2129.81961031047,-2129.81961031047,,2.36
44,2664.5616,2129.94486436467,-2129.94486436467,,2.35
44,2664.714,2130.07011841887,-2130.07011841887,,2.37
44,2664.8664,2130.19537247307,-2130.19537247307,,2.38
44,2665.0188,2130.32062652727,-2130.32062652727,,2.36
44,2665.1712,2130.44591561256,-2130.44591561256,,2.32
44,2665.3236,2130.57123972894,-2130.57123972894,,2.33
44,2665.476,2130.69656384532,-2130.69656384532,,2.32
44,2665.6284,2130.8218879617,-2130.8218879617,,2.34
44,2665.7808,2130.94721207808,-2130.94721207808,,2.36
44,2665.9332,2131.07253619446,-2131.07253619446,,2.35
44,2666.0856,2131.19786031084,-2131.19786031084,,2.33
44,2666.238,2131.32318442722,-2131.32318442722,,2.33
44,2666.3904,2131.4485085436,-2131.4485085436,,2.36
44,2666.5428,2131.57383265998,-2131.57383265998,,2.35
44,2666.6952,2131.699218852,-2131.699218852,,2.35
44,2666.8476,2131.82461294122,-2131.82461294122,,2.35
44,2667.0,2131.95000703044,-2131.95000703044,,2.35
44,2667.1524,2132.07540111966,-2132.07540111966,,2.34
44,2667.3048,2132.20079520888,-2132.20079520888,,2.33
44,2667.4572,2132.3261892981,-2132.3261892981,,2.33
44,2667.6096,2132.45158338732,-2132.45158338732,,2.38
44,2667.762,2132.57697747654,-2132.57697747654,,2.47
44,2667.9144,2132.70237156576,-2132.70237156576,,2.5
44,2668.0668,2132.82778482248,-2132.82778482248,,2.49
44,2668.2192,2132.95324879515,-2132.95324879515,,2.5
44,2668.3716,2133.07871276782,-2133.07871276782,,2.41
44,2668.524,2133.20417674049,-2133.20417674049,,2.34
44,2668.6764,2133.32964071316,-2133.32964071316,,2.39
44,2668.8288,2133.45510468582,-2133.45510468582,,2.52
44,2668.9812,2133.58056865849,-2133.58056865849,,2.59
44,2669.1336,2133.70603263116,-2133.70603263116,,2.59
44,2669.286,2133.83149660383,-2133.83149660383,,2.6
44,2669.4384,2133.9569605765,-2133.9569605765,,2.6
44,2669.5908,2134.08247071213,-2134.08247071213,,2.58
44,2669.7432,2134.20800447881,-2134.20800447881,,2.58
44,2669.8956,2134.33353824549,-2134.33353824549,,2.59
44,2670.048,2134.45907201216,-2134.45907201216,,2.59
44,2670.2004,2134.58460577884,-2134.58460577884,,2.6
44,2670.3528,2134.71013954552,-2134.71013954552,,2.59
44,2670.5052,2134.83567331219,-2134.83567331219,,2.6
44,2670.6576,2134.96120707887,-2134.96120707887,,2.6
44,2670.81,2135.08674084555,-2135.08674084555,,2.59
44,2670.9624,2135.21227799683,-2135.21227799683,,2.59
44,2671.1148,2135.33788146802,-2135.33788146802,,2.51
44,2671.2672,2135.46348493922,-2135.46348493922,,2.4
44,2671.4196,2135.58908841041,-2135.58908841041,,2.38
44,2671.572,2135.71469188161,-2135.71469188161,,2.39
44,2671.7244,2135.84029535281,-2135.84029535281,,2.39
44,2671.8768,2135.965898824,-2135.965898824,,2.4
44,2672.0292,2136.0915022952,-2136.0915022952,,2.4
44,2672.1816,2136.21710576639,-2136.21710576639,,2.38
44,2672.334,2136.34270923759,-2136.34270923759,,2.36
44,2672.4864,2136.46834303972,-2136.46834303972,,2.37
44,2672.6388,2136.5940161259,-2136.5940161259,,2.37
44,2672.7912,2136.71968921207,-2136.71968921207,,2.39
44,2672.9436,2136.84536229825,-2136.84536229825,,2.39
44,2673.096,2136.97103538442,-2136.97103538442,,2.39
44,2673.2484,2137.0967084706,-2137.0967084706,,2.38
44,2673.4008,2137.22238155678,-2137.22238155678,,2.37
44,2673.5532,2137.34805464295,-2137.34805464295,,2.35
44,2673.7056,2137.47372772913,-2137.47372772913,,2.36
44,2673.858,2137.5994008153,-2137.5994008153,,2.4
44,2674.0104,2137.72513110938,-2137.72513110938,,2.39
44,2674.1628,2137.85087372094,-2137.85087372094,,2.38
44,2674.3152,2137.97661633251,-2137.97661633251,,2.37
44,2674.4676,2138.10235894407,-2138.10235894407,,2.34
44,2674.62,2138.22810155564,-2138.22810155564,,2.35
44,2674.7724,2138.3538441672,-2138.3538441672,,2.35
44,2674.9248,2138.47958677877,-2138.47958677877,,2.36
44,2675.0772,2138.60532939033,-2138.60532939033,,2.38
44,2675.2296,2138.7310720019,-2138.7310720019,,2.38
44,2675.382,2138.85682272041,-2138.85682272041,,2.38
44,2675.5344,2138.9826039413,-2138.9826039413,,2.34
44,2675.6868,2139.10838516219,-2139.10838516219,,2.33
44,2675.8392,2139.23416638309,-2139.23416638309,,2.33
44,2675.9916,2139.35994760398,-2139.35994760398,,2.35
44,2676.144,2139.48572882487,-2139.48572882487,,2.36
44,2676.2964,2139.61151004576,-2139.61151004576,,2.34
44,2676.4488,2139.73729126665,-2139.73729126665,,2.34
44,2676.6012,2139.86307248754,-2139.86307248754,,2.34
44,2676.7536,2139.98885370843,-2139.98885370843,,2.34
44,2676.906,2140.11463492933,-2140.11463492933,,2.34
44,2677.0584,2140.24041615022,-2140.24041615022,,2.34
44,2677.2108,2140.36619737111,-2140.36619737111,,2.34
44,2677.3632,2140.491978592,-2140.491978592,,2.35
44,2677.5156,2140.61775981289,-2140.61775981289,,2.34
44,2677.668,2140.74354103378,-2140.74354103378,,2.35
44,2677.8204,2140.86932225468,-2140.86932225468,,2.35
44,2677.9728,2140.99510347557,-2140.99510347557,,2.36
44,2678.1252,2141.12088685615,-2141.12088685615,,2.36
44,2678.2776,2141.24667578516,-2141.24667578516,,2.36
44,2678.43,2141.37246471417,-2141.37246471417,,2.35
44,2678.5824,2141.49825364318,-2141.49825364318,,2.35
44,2678.7348,2141.62404257219,-2141.62404257219,,2.35
44,2678.8872,2141.7498315012,-2141.7498315012,,2.35
44,2679.0396,2141.87562043022,-2141.87562043022,,2.35
44,2679.192,2142.00140935923,-2142.00140935923,,2.34
44,2679.3444,2142.12719828824,-2142.12719828824,,2.34
44,2679.4968,2142.25298721725,-2142.25298721725,,2.33
44,2679.6492,2142.37877614626,-2142.37877614626,,2.33
44,2679.8016,2142.50456507527,-2142.50456507527,,2.33
44,2679.954,2142.63035400428,-2142.63035400428,,2.35
44,2680.1064,2142.75614293329,-2142.75614293329,,2.41
44,2680.2588,2142.8819318623,-2142.8819318623,,2.46
44,2680.4112,2143.00772079132,-2143.00772079132,,2.44
44,2680.5636,2143.13350972033,-2143.13350972033,,2.39
44,2680.716,2143.25929864934,-2143.25929864934,,2.4
44,2680.8684,2143.38509025563,-2143.38509025563,,2.41
44,2681.0208,2143.51088682541,-2143.51088682541,,2.45
44,2681.1732,2143.6366833952,-2143.6366833952,,2.49
44,2681.3256,2143.76247996499,-2143.76247996499,,2.48
44,2681.478,2143.88827653477,-2143.88827653477,,2.45
44,2681.6304,2144.01407310456,-2144.01407310456,,2.44
44,2681.7828,2144.13986967435,-2144.13986967435,,2.44
44,2681.9352,2144.26566624413,-2144.26566624413,,2.43
44,2682.0876,2144.39146281392,-2144.39146281392,,2.41
44,2682.24,2144.51725938371,-2144.51725938371,,2.4
44,2682.3924,2144.64305595349,-2144.64305595349,,2.41
44,2682.5448,2144.76885252328,-2144.76885252328,,2.39
44,2682.6972,2144.89464909307,-2144.89464909307,,2.36
44,2682.8496,2145.02044566285,-2145.02044566285,,2.39
44,2683.002,2145.14624223264,-2145.14624223264,,2.44
44,2683.1544,2145.27203880242,-2145.27203880242,,2.47
44,2683.3068,2145.39783537221,-2145.39783537221,,2.49
44,2683.4592,2145.523631942,-2145.523631942,,2.5
45,2404.4148,2100.56407937565,-2100.56407937565,0.1944,2.5
45,2404.5672,2100.71643114087,-2100.71643114087,0.1946,2.48
45,2404.7196,2100.86878313728,-2100.86878313728,0.1964,2.46
45,2404.872,2101.02113513369,-2101.02113513369,0.2002,2.44
45,2405.0244,2101.1734871301,-2101.1734871301,0.2045,2.42
45,2405.1768,2101.32583919954,-2101.32583919954,0.2079,2.39
45,2405.3292,2101.47819144717,-2101.47819144717,0.2077,2.38
45,2405.4816,2101.6305436948,-2101.6305436948,0.2051,2.37
45,2405.634,2101.78289594244,-2101.78289594244,0.2027,2.36
45,2405.7864,2101.9352482252,-2101.9352482252,0.2001,2.36
45,2405.9388,2102.087600723,-2102.087600723,0.199,2.35
45,2406.0912,2102.2399532208,-2102.2399532208,0.1996,2.34
45,2406.2436,2102.3923057186,-2102.3923057186,0.2,2.33
45,2406.396,2102.5446582164,-2102.5446582164,0.2006,2.33
45,2406.5484,2102.69701096085,-2102.69701096085,0.1991,2.34
45,2406.7008,2102.84936370776,-2102.84936370776,0.198,2.34
45,2406.8532,2103.00171645467,-2103.00171645467,0.198,2.35
45,2407.0056,2103.15406920158,-2103.15406920158,0.198,2.35
45,2407.158,2103.30642215682,-2103.30642215682,0.1993,2.35
45,2407.3104,2103.45877515178,-2103.45877515178,0.2006,2.34
45,2407.4628,2103.61112814674,-2103.61112814674,0.201,2.34
45,2407.6152,2103.7634811417,-2103.7634811417,0.2016,2.34
45,2407.7676,2103.91583430699,-2103.91583430699,0.202,2.34
45,2407.92,2104.06818754894,-2104.06818754894,0.2014,2.34
45,2408.0724,2104.2205407909,-2104.2205407909,0.2016,2.34
45,2408.2248,2104.37289403285,-2104.37289403285,0.202,2.34
45,2408.3772,2104.52524740745,-2104.52524740745,0.2014,2.35
45,2408.5296,2104.67760089534,-2104.67760089534,0.2023,2.36
45,2408.682,2104.82995438323,-2104.82995438323,0.2043,2.37
45,2408.8344,2104.98230787112,-2104.98230787112,0.205,2.36
45,2408.9868,2105.13466145429,-2105.13466145429,0.2056,2.36
45,2409.1392,2105.28701518706,-2105.28701518706,0.2053,2.35
45,2409.2916,2105.43936891983,-2105.43936891983,0.2018,2.34
45,2409.444,2105.59172265259,-2105.59172265259,0.1994,2.33
45,2409.5964,2105.74407643415,-2105.74407643415,0.1977,2.33
45,2409.7488,2105.89643037118,-2105.89643037118,0.197,2.33
45,2409.9012,2106.0487843956,-2106.0487843956,0.1989,2.34
45,2410.0536,2106.20113849664,-2106.20113849664,0.2,2.34
45,2410.206,2106.35349273286,-2106.35349273286,0.2007,2.34
45,2410.3584,2106.50584701707,-2106.50584701707,0.2023,2.34
45,2410.5108,2106.65820144459,-2106.65820144459,0.2018,2.34
45,2410.6632,2106.81055593948,-2106.81055593948,0.201,2.34
45,2410.8156,2106.96291052947,-2106.96291052947,0.2004,2.33
45,2410.968,2107.11526523422,-2107.11526523422,0.2,2.33
45,2411.1204,2107.26761998658,-2107.26761998658,0.2,2.32
45,2411.2728,2107.41997489996,-2107.41997489996,0.2006,2.31
45,2411.4252,2107.57232986106,-2107.57232986106,0.1984,2.32
45,2411.5776,2107.72468493536,-2107.72468493536,0.1944,2.32
45,2411.73,2107.87704017755,-2107.87704017755,0.1886,2.33
45,2411.8824,2108.02939553613,-2108.02939553613,0.1834,2.34
45,2412.0348,2108.18175089472,-2108.18175089472,0.1816,2.34
45,2412.1872,2108.3341062533,-2108.3341062533,0.1861,2.35
45,2412.3396,2108.48646175728,-2108.48646175728,0.193,2.35
45,2412.492,2108.63881752168,-2108.63881752168,0.2052,2.35
45,2412.6444,2108.79117328608,-2108.79117328608,0.2164,2.35
45,2412.7968,2108.94352905048,-2108.94352905048,0.2262,2.35
45,2412.9492,2109.0958848656,-2109.0958848656,0.2274,2.34
45,2413.1016,2109.24824103254,-2109.24824103254,0.2241,2.33
45,2413.254,2109.40059719949,-2109.40059719949,0.2211,2.32
45,2413.4064,2109.55295336644,-2109.55295336644,0.2188,2.32
45,2413.5588,2109.70530953339,-2109.70530953339,0.218,2.32
45,2413.7112,2109.85766605718,-2109.85766605718,0.2179,2.32
45,2413.8636,2110.01002262341,-2110.01002262341,0.2167,2.33
45,2414.016,2110.16237918964,-2110.16237918964,0.2167,2.33
45,2414.1684,2110.31473575587,-2110.31473575587,0.2183,2.34
45,2414.3208,2110.46709258403,-2110.46709258403,0.2191,2.34
45,2414.4732,2110.61944954627,-2110.61944954627,0.2209,2.34
45,2414.6256,2110.77180650852,-2110.77180650852,0.2214,2.34
45,2414.778,2110.92416347076,-2110.92416347076,0.2204,2.34
45,2414.9304,2111.07652060155,-2111.07652060155,0.2194,2.34
45,2415.0828,2111.22887795654,-2111.22887795654,0.2196,2.33
45,2415.2352,2111.38123531153,-2111.38123531153,0.224,2.32
45,2415.3876,2111.53359266652,-2111.53359266652,0.2337,2.32
45,2415.54,2111.68595009818,-2111.68595009818,0.2413,2.31
45,2415.6924,2111.83830784266,-2111.83830784266,0.25,2.31
45,2415.8448,2111.99066558713,-2111.99066558713,0.2539,2.3
45,2415.9972,2112.14302333161,-2112.14302333161,0.2514,2.3
45,2416.1496,2112.29538107608,-2112.29538107608,0.2462,2.32
45,2416.302,2112.44773919308,-2112.44773919308,0.2408,2.36
45,2416.4544,2112.60009732377,-2112.60009732377,0.2345,2.41
45,2416.6068,2112.75245545446,-2112.75245545446,0.2294,2.47
45,2416.7592,2112.90481358515,-2112.90481358515,0.2235,2.51
45,2416.9116,2113.05717220876,-2113.05717220876,0.2279,2.54
45,2417.064,2113.20953101258,-2113.20953101258,0.2496,2.53
45,2417.2164,2113.36188981641,-2113.36188981641,0.2713,2.49
45,2417.3688,2113.51424862023,-2113.51424862023,0.2975,2.43
45,2417.5212,2113.66660742405,-2113.66660742405,0.3085,2.37
45,2417.6736,2113.81896622788,-2113.81896622788,0.2994,2.35
46,2634.8436,2121.44753395564,-2121.44753395564,0.2298,2.49
46,2634.996,2121.55754867719,-2121.55754867719,0.2145,2.52
46,2635.1484,2121.66756339875,-2121.66756339875,0.2201,2.5
46,2635.3008,2121.7775781203,-2121.7775781203,0.2367,2.44
46,2635.4532,2121.88761290365,-2121.88761290365,0.2343,2.41
46,2635.6056,2121.99768509545,-2121.99768509545,0.219,2.4
46,2635.758,2122.10775728725,-2122.10775728725,0.2181,2.39
46,2635.9104,2122.21782947904,-2122.21782947904,0.226,2.39
46,2636.0628,2122.32790167084,-2122.32790167084,0.2277,2.41
46,2636.2152,2122.43797386264,-2122.43797386264,0.2251,2.42
46,2636.3676,2122.54806782252,-2122.54806782252,0.2297,2.4
46,2636.52,2122.65818143074,-2122.65818143074,0.2235,2.38
46,2636.6724,2122.76829503896,-2122.76829503896,0.2185,2.39
46,2636.8248,2122.87840864718,-2122.87840864718,0.2198,2.41
46,2636.9772,2122.98852225541,-2122.98852225541,0.2233,2.42
46,2637.1296,2123.09863586363,-2123.09863586363,0.2324,2.39
46,2637.282,2123.20877853065,-2123.20877853065,0.2313,2.35
46,2637.4344,2123.31893352729,-2123.31893352729,0.2163,2.34
46,2637.5868,2123.42908852394,-2123.42908852394,0.1989,2.34
46,2637.7392,2123.53924352058,-2123.53924352058,0.189,2.34
46,2637.8916,2123.64939851722,-2123.64939851722,0.1805,2.34
46,2638.044,2123.75955351386,-2123.75955351386,0.1785,2.36
46,2638.1964,2123.86974485013,-2123.86974485013,0.17,2.38
46,2638.3488,2123.97994120718,-2123.97994120718,0.1447,2.41
46,2638.5012,2124.09013756422,-2124.09013756422,0.1212,2.46
46,2638.6536,2124.20033392127,-2124.20033392127,0.0985,2.53
46,2638.806,2124.31053027832,-2124.31053027832,0.0799,2.6
46,2638.9584,2124.42072891353,-2124.42072891353,0.067,2.65
46,2639.1108,2124.53096660296,-2124.53096660296,0.0622,2.65
46,2639.2632,2124.64120429238,-2124.64120429238,0.0651,2.64
46,2639.4156,2124.75144198181,-2124.75144198181,0.0761,2.65
46,2639.568,2124.86167967124,-2124.86167967124,0.0888,2.65
46,2639.7204,2124.97191736066,-2124.97191736066,0.0988,2.66
46,2639.8728,2125.0821646173,-2125.0821646173,0.111,2.65
46,2640.0252,2125.19244361107,-2125.19244361107,0.1388,2.6
46,2640.1776,2125.30272260484,-2125.30272260484,0.1719,2.47
46,2640.33,2125.41300159861,-2125.41300159861,0.1941,2.38
46,2640.4824,2125.52328059238,-2125.52328059238,0.2105,2.38
46,2640.6348,2125.63355958615,-2125.63355958615,0.2077,2.44
46,2640.7872,2125.74385542628,-2125.74385542628,0.2048,2.48
46,2640.9396,2125.85417569634,-2125.85417569634,0.2055,2.49
46,2641.092,2125.96449596641,-2125.96449596641,0.1999,2.48
46,2641.2444,2126.07481623647,-2126.07481623647,0.1899,2.46
46,2641.3968,2126.18513650653,-2126.18513650653,0.1848,2.39
46,2641.5492,2126.2954567766,-2126.2954567766,0.1938,2.31
46,2641.7016,2126.40580116227,-2126.40580116227,0.2153,2.32
46,2641.854,2126.51616268057,-2126.51616268057,0.2338,2.44
46,2642.0064,2126.62652419887,-2126.62652419887,0.2308,2.54
46,2642.1588,2126.73688571717,-2126.73688571717,0.2067,2.51
46,2642.3112,2126.84724723548,-2126.84724723548,0.1961,2.43
46,2642.4636,2126.95760875378,-2126.95760875378,0.1986,2.4
46,2642.616,2127.06795018163,-2127.06795018163,0.1944,2.4
46,2642.7684,2127.17828530523,-2127.17828530523,0.1859,2.4
46,2642.9208,2127.28862042882,-2127.28862042882,0.1891,2.38
46,2643.0732,2127.39895555242,-2127.39895555242,0.2113,2.36
46,2643.2256,2127.50929067602,-2127.50929067602,0.2252,2.34
46,2643.378,2127.61962579962,-2127.61962579962,0.2246,2.32
46,2643.5304,2127.72996092322,-2127.72996092322,0.2182,2.3
46,2643.6828,2127.84029604682,-2127.84029604682,0.2227,2.28
46,2643.8352,2127.95063117042,-2127.95063117042,0.2322,2.29
46,2643.9876,2128.06096629402,-2128.06096629402,0.2472,2.3
